1257,肉,調味料,パン類,,,,,,
1258,野菜,乳製品,,,,,,,
1259,野菜,乳製品,パン類,,,,,,
1260,魚,たばこ,パン類,,,,,,
1261,調味料,飲料,酒類,たばこ,パン類,,,,
1262,野菜,乳製品,,,,,,,
1263,魚,飲料,たばこ,パン類,,,,,
1264,魚,野菜,雑貨,調味料,乳製品,飲料,パン類,,
1265,肉,魚,野菜,パン類,,,,,
1266,野菜,乳製品,,,,,,,
1267,肉,雑貨,,,,,,,
1268,肉,酒類,,,,,,,
1269,乳製品,たばこ,,,,,,,
1270,野菜,パン類,,,,,,,
1271,肉,雑貨,,,,,,,
1272,飲料,酒類,パン類,,,,,,
1273,魚,雑貨,,,,,,,
1274,肉,野菜,パン類,,,,,,
1275,肉,魚,野菜,雑貨,調味料,パン類,,,
1276,肉,雑貨,調味料,パン類,,,,,
1277,魚,たばこ,,,,,,,
1278,野菜,雑貨,飲料,たばこ,,,,,
1279,野菜,調味料,乳製品,酒類,たばこ,パン類,,,
1280,肉,野菜,雑貨,調味料,飲料,パン類,,,
1281,肉,魚,調味料,パン類,,,,,
1282,肉,調味料,乳製品,パン類,,,,,
1283,飲料,酒類,たばこ,パン類,,,,,
1284,雑貨,調味料,,,,,,,
1285,乳製品,パン類,,,,,,,
1286,肉,野菜,乳製品,パン類,,,,,
1287,魚,雑貨,酒類,パン類,,,,,
1288,魚,雑貨,飲料,,,,,,
1289,魚,野菜,雑貨,飲料,,,,,
1290,肉,調味料,乳製品,,,,,,
1291,魚,乳製品,,,,,,,
1292,肉,調味料,パン類,,,,,,
1293,肉,雑貨,調味料,,,,,,
1294,魚,飲料,パン類,,,,,,
1295,肉,調味料,,,,,,,
1296,肉,パン類,,,,,,,
1297,肉,魚,野菜,雑貨,調味料,乳製品,パン類,,
1298,魚,調味料,パン類,,,,,,
1299,魚,飲料,酒類,,,,,,
1300,肉,魚,野菜,乳製品,たばこ,パン類,,,
1301,肉,野菜,雑貨,調味料,パン類,,,,
1302,魚,野菜,雑貨,調味料,乳製品,パン類,,,
1303,肉,魚,野菜,調味料,パン類,,,,
1304,魚,飲料,酒類,たばこ,,,,,
1305,肉,乳製品,,,,,,,
1306,肉,雑貨,飲料,,,,,,
1307,肉,パン類,,,,,,,
1308,野菜,雑貨,乳製品,パン類,,,,,
1309,肉,調味料,,,,,,,
1310,肉,調味料,乳製品,,,,,,
1311,魚,雑貨,乳製品,飲料,パン類,,,,
1312,肉,飲料,,,,,,,
1313,肉,調味料,,,,,,,
1314,肉,雑貨,,,,,,,
1315,野菜,乳製品,,,,,,,
1316,野菜,乳製品,,,,,,,
1317,野菜,乳製品,パン類,,,,,,
1318,魚,乳製品,パン類,,,,,,
1319,野菜,乳製品,,,,,,,
1320,魚,雑貨,,,,,,,
1321,肉,野菜,調味料,パン類,,,,,
1322,調味料,パン類,,,,,,,
1323,肉,パン類,,,,,,,
1324,肉,魚,野菜,たばこ,パン類,,,,
1325,魚,酒類,,,,,,,
1326,野菜,乳製品,,,,,,,
1327,肉,調味料,乳製品,酒類,,,,,
1328,肉,調味料,,,,,,,
1329,肉,調味料,,,,,,,
1330,野菜,雑貨,調味料,乳製品,,,,,
1331,野菜,酒類,,,,,,,
1332,野菜,乳製品,,,,,,,
1333,肉,野菜,乳製品,,,,,,
1334,野菜,乳製品,飲料,,,,,,
1335,魚,雑貨,飲料,酒類,たばこ,パン類,,,
1336,肉,調味料,乳製品,パン類,,,,,
1337,肉,調味料,乳製品,パン類,,,,,
1338,野菜,パン類,,,,,,,
1339,野菜,雑貨,乳製品,パン類,,,,,
1340,肉,魚,パン類,,,,,,
1341,魚,野菜,雑貨,調味料,パン類,,,,
1342,肉,雑貨,調味料,,,,,,
1343,肉,野菜,調味料,,,,,,
1344,野菜,パン類,,,,,,,
1345,肉,調味料,乳製品,飲料,酒類,パン類,,,
1346,肉,調味料,,,,,,,
1347,肉,雑貨,,,,,,,
1348,野菜,乳製品,パン類,,,,,,
1349,肉,野菜,酒類,,,,,,
1350,肉,調味料,パン類,,,,,,
1351,肉,パン類,,,,,,,
1352,肉,魚,調味料,酒類,,,,,
1353,魚,野菜,雑貨,パン類,,,,,
1354,魚,雑貨,パン類,,,,,,
1355,野菜,乳製品,パン類,,,,,,
1356,肉,調味料,飲料,パン類,,,,,
1357,肉,調味料,乳製品,飲料,パン類,,,,
1358,魚,雑貨,調味料,パン類,,,,,
1359,乳製品,酒類,,,,,,,
1360,野菜,調味料,たばこ,パン類,,,,,
1361,魚,野菜,雑貨,調味料,乳製品,酒類,,,
1362,肉,野菜,雑貨,調味料,乳製品,パン類,,,
1363,野菜,乳製品,酒類,,,,,,
1364,雑貨,調味料,パン類,,,,,,
1365,野菜,乳製品,,,,,,,
1366,野菜,乳製品,,,,,,,
1367,野菜,乳製品,,,,,,,
1368,乳製品,たばこ,,,,,,,
1369,野菜,乳製品,パン類,,,,,,
1370,魚,野菜,乳製品,パン類,,,,,
1371,肉,雑貨,調味料,,,,,,
1372,肉,魚,野菜,雑貨,調味料,乳製品,飲料,パン類,
1373,雑貨,調味料,乳製品,パン類,,,,,
1374,魚,雑貨,,,,,,,
1375,魚,雑貨,飲料,酒類,,,,,
1376,魚,野菜,雑貨,調味料,乳製品,酒類,パン類,,
1377,肉,野菜,雑貨,乳製品,酒類,パン類,,,
1378,野菜,乳製品,,,,,,,
1379,肉,野菜,乳製品,たばこ,,,,,
1380,肉,調味料,,,,,,,
1381,肉,野菜,調味料,乳製品,パン類,,,,
1382,肉,魚,酒類,パン類,,,,,
1383,野菜,パン類,,,,,,,
1384,肉,魚,野菜,調味料,乳製品,,,,
1385,肉,魚,野菜,乳製品,,,,,
1386,雑貨,酒類,たばこ,,,,,,
1387,肉,野菜,雑貨,飲料,,,,,
1388,肉,野菜,調味料,乳製品,たばこ,パン類,,,
1389,肉,魚,野菜,乳製品,,,,,
1390,肉,野菜,雑貨,調味料,乳製品,,,,
1391,肉,雑貨,調味料,,,,,,
1392,肉,調味料,乳製品,飲料,パン類,,,,
1393,肉,雑貨,調味料,乳製品,,,,,
1394,野菜,乳製品,パン類,,,,,,
1395,野菜,乳製品,パン類,,,,,,
1396,肉,魚,,,,,,,
1397,肉,雑貨,調味料,乳製品,飲料,パン類,,,
1398,肉,野菜,乳製品,パン類,,,,,
1399,野菜,調味料,乳製品,パン類,,,,,
1400,野菜,乳製品,酒類,パン類,,,,,
1401,魚,乳製品,,,,,,,
1402,肉,調味料,パン類,,,,,,
1403,野菜,乳製品,たばこ,パン類,,,,,
1404,野菜,雑貨,パン類,,,,,,
1405,魚,野菜,乳製品,,,,,,
1406,雑貨,酒類,パン類,,,,,,
1407,野菜,雑貨,乳製品,パン類,,,,,
1408,肉,魚,調味料,パン類,,,,,
1409,魚,野菜,調味料,乳製品,パン類,,,,
1410,肉,魚,野菜,雑貨,飲料,パン類,,,
1411,肉,魚,野菜,雑貨,パン類,,,,
1412,肉,野菜,調味料,乳製品,パン類,,,,
1413,肉,野菜,乳製品,飲料,パン類,,,,
1414,肉,魚,野菜,雑貨,調味料,乳製品,飲料,パン類,
1415,肉,魚,野菜,雑貨,乳製品,たばこ,パン類,,
1416,肉,魚,雑貨,調味料,パン類,,,,
1417,肉,魚,野菜,雑貨,乳製品,パン類,,,
1418,野菜,乳製品,酒類,,,,,,
1419,野菜,パン類,,,,,,,
1420,野菜,乳製品,たばこ,パン類,,,,,
1421,魚,雑貨,調味料,酒類,,,,,
1422,魚,飲料,酒類,,,,,,
1423,魚,雑貨,,,,,,,
1424,魚,酒類,,,,,,,
1425,肉,魚,雑貨,調味料,,,,,
1426,魚,野菜,乳製品,,,,,,
1427,魚,野菜,雑貨,乳製品,飲料,,,,
1428,野菜,乳製品,パン類,,,,,,
1429,野菜,乳製品,パン類,,,,,,
1430,肉,雑貨,調味料,,,,,,
1431,肉,乳製品,パン類,,,,,,
1432,肉,魚,野菜,雑貨,乳製品,パン類,,,
1433,野菜,乳製品,,,,,,,
1434,野菜,たばこ,パン類,,,,,,
1435,肉,魚,野菜,雑貨,酒類,パン類,,,
1436,肉,魚,野菜,乳製品,,,,,
1437,肉,乳製品,パン類,,,,,,
1438,野菜,パン類,,,,,,,
1439,雑貨,調味料,飲料,酒類,,,,,
1440,飲料,パン類,,,,,,,
1441,魚,雑貨,パン類,,,,,,
1442,魚,酒類,たばこ,パン類,,,,,
1443,肉,魚,雑貨,パン類,,,,,
1444,魚,酒類,,,,,,,
1445,魚,野菜,雑貨,,,,,,
1446,肉,飲料,酒類,,,,,,
1447,魚,飲料,酒類,パン類,,,,,
1448,野菜,雑貨,酒類,,,,,,
1449,魚,雑貨,飲料,酒類,パン類,,,,
1450,魚,雑貨,飲料,酒類,パン類,,,,
1451,肉,魚,雑貨,飲料,酒類,,,,
1452,野菜,乳製品,飲料,,,,,,
1453,肉,調味料,飲料,パン類,,,,,
1454,肉,野菜,雑貨,パン類,,,,,
1455,野菜,パン類,,,,,,,
1456,乳製品,パン類,,,,,,,
1457,魚,雑貨,酒類,たばこ,,,,,
1458,肉,魚,調味料,飲料,酒類,,,,
1459,野菜,乳製品,,,,,,,
1460,野菜,乳製品,パン類,,,,,,
1461,魚,野菜,雑貨,調味料,乳製品,パン類,,,
1462,肉,魚,野菜,雑貨,調味料,,,,
1463,肉,魚,野菜,乳製品,パン類,,,,
1464,魚,飲料,たばこ,パン類,,,,,
1465,魚,雑貨,たばこ,,,,,,
1466,魚,飲料,たばこ,パン類,,,,,
1467,野菜,乳製品,飲料,,,,,,
1468,肉,調味料,,,,,,,
1469,雑貨,乳製品,パン類,,,,,,
1470,肉,魚,野菜,乳製品,パン類,,,,
1471,魚,野菜,乳製品,パン類,,,,,
1472,魚,野菜,雑貨,飲料,酒類,,,,
1473,肉,魚,パン類,,,,,,
1474,野菜,パン類,,,,,,,
1475,野菜,乳製品,パン類,,,,,,
1476,魚,乳製品,,,,,,,
1477,肉,野菜,飲料,,,,,,
1478,魚,野菜,飲料,酒類,,,,,
1479,魚,雑貨,飲料,,,,,,
1480,肉,雑貨,調味料,乳製品,,,,,
1481,肉,調味料,パン類,,,,,,
1482,肉,乳製品,飲料,パン類,,,,,
1483,肉,調味料,,,,,,,
1484,肉,雑貨,酒類,,,,,,
1485,肉,パン類,,,,,,,
1486,肉,雑貨,調味料,パン類,,,,,
1487,肉,魚,野菜,調味料,乳製品,パン類,,,
1488,魚,野菜,,,,,,,
1489,魚,雑貨,酒類,パン類,,,,,
1490,調味料,パン類,,,,,,,
1491,肉,魚,野菜,パン類,,,,,
1492,魚,雑貨,酒類,,,,,,
1493,魚,雑貨,酒類,パン類,,,,,
1494,肉,乳製品,,,,,,,
1495,肉,雑貨,乳製品,パン類,,,,,
1496,肉,魚,野菜,調味料,パン類,,,,
1497,肉,雑貨,調味料,乳製品,パン類,,,,
1498,魚,雑貨,飲料,酒類,,,,,
1499,調味料,パン類,,,,,,,
1500,肉,調味料,パン類,,,,,,
1501,肉,雑貨,調味料,パン類,,,,,
1502,肉,調味料,乳製品,,,,,,
1503,肉,野菜,飲料,たばこ,パン類,,,,
1504,肉,魚,野菜,雑貨,調味料,乳製品,酒類,パン類,
1505,魚,野菜,雑貨,飲料,酒類,たばこ,,,
1506,魚,雑貨,たばこ,,,,,,
1507,野菜,パン類,,,,,,,
1508,魚,野菜,,,,,,,
1509,肉,調味料,乳製品,パン類,,,,,
1510,野菜,雑貨,調味料,パン類,,,,,
1511,肉,魚,野菜,乳製品,,,,,
1512,肉,魚,野菜,雑貨,たばこ,,,,
1513,肉,調味料,たばこ,パン類,,,,,
1514,肉,調味料,パン類,,,,,,
1515,肉,野菜,雑貨,調味料,,,,,
1516,たばこ,パン類,,,,,,,
1517,野菜,乳製品,,,,,,,
1518,野菜,乳製品,,,,,,,
1519,雑貨,調味料,乳製品,パン類,,,,,
1520,肉,魚,雑貨,パン類,,,,,
1521,肉,魚,野菜,雑貨,パン類,,,,
1522,野菜,乳製品,,,,,,,
1523,魚,飲料,,,,,,,
1524,雑貨,酒類,,,,,,,
1525,魚,野菜,調味料,乳製品,,,,,
1526,肉,雑貨,パン類,,,,,,
1527,魚,野菜,雑貨,調味料,乳製品,パン類,,,
1528,魚,野菜,雑貨,調味料,乳製品,飲料,パン類,,
1529,魚,雑貨,たばこ,,,,,,
1530,野菜,乳製品,,,,,,,
1531,肉,魚,野菜,調味料,乳製品,,,,
1532,乳製品,たばこ,パン類,,,,,,
1533,肉,魚,野菜,雑貨,調味料,乳製品,酒類,パン類,
1534,魚,野菜,雑貨,調味料,乳製品,パン類,,,
1535,肉,魚,調味料,乳製品,パン類,,,,
1536,肉,魚,調味料,乳製品,パン類,,,,
1537,肉,乳製品,パン類,,,,,,
1538,肉,野菜,調味料,乳製品,たばこ,,,,
1539,肉,調味料,パン類,,,,,,
1540,肉,調味料,乳製品,,,,,,
1541,肉,魚,雑貨,飲料,酒類,,,,
1542,肉,魚,野菜,乳製品,パン類,,,,
1543,肉,魚,雑貨,パン類,,,,,
1544,魚,飲料,酒類,たばこ,,,,,
1545,魚,飲料,酒類,,,,,,
1546,乳製品,パン類,,,,,,,
1547,野菜,乳製品,飲料,,,,,,
1548,肉,野菜,調味料,パン類,,,,,
1549,肉,野菜,調味料,乳製品,,,,,
1550,肉,雑貨,乳製品,たばこ,,,,,
1551,肉,魚,野菜,調味料,乳製品,パン類,,,
1552,肉,野菜,雑貨,乳製品,たばこ,,,,
1553,肉,魚,酒類,パン類,,,,,
1554,雑貨,乳製品,,,,,,,
1555,肉,調味料,,,,,,,
1556,肉,野菜,調味料,パン類,,,,,
1557,魚,雑貨,たばこ,,,,,,
1558,野菜,乳製品,,,,,,,
1559,魚,野菜,雑貨,調味料,乳製品,パン類,,,
1560,肉,調味料,,,,,,,
1561,肉,魚,雑貨,パン類,,,,,
1562,魚,野菜,乳製品,,,,,,
1563,乳製品,酒類,パン類,,,,,,
1564,肉,野菜,,,,,,,
1565,肉,魚,調味料,パン類,,,,,
1566,野菜,調味料,乳製品,,,,,,
1567,乳製品,パン類,,,,,,,
1568,乳製品,たばこ,,,,,,,
1569,野菜,乳製品,パン類,,,,,,
1570,魚,雑貨,飲料,たばこ,,,,,
1571,魚,雑貨,酒類,たばこ,,,,,
1572,肉,野菜,雑貨,調味料,乳製品,パン類,,,
1573,魚,野菜,雑貨,調味料,乳製品,飲料,,,
1574,肉,調味料,乳製品,パン類,,,,,
1575,肉,調味料,,,,,,,
1576,肉,魚,調味料,,,,,,
1577,肉,調味料,乳製品,パン類,,,,,
1578,酒類,パン類,,,,,,,
1579,肉,調味料,乳製品,,,,,,
1580,魚,野菜,乳製品,パン類,,,,,
1581,肉,調味料,パン類,,,,,,
1582,野菜,乳製品,,,,,,,
1583,肉,魚,雑貨,調味料,乳製品,たばこ,,,
1584,魚,野菜,調味料,乳製品,酒類,,,,
1585,野菜,乳製品,酒類,パン類,,,,,
1586,肉,魚,雑貨,調味料,パン類,,,,
1587,肉,野菜,雑貨,調味料,乳製品,パン類,,,
1588,野菜,乳製品,,,,,,,
1589,野菜,たばこ,,,,,,,
1590,肉,魚,野菜,調味料,乳製品,パン類,,,
1591,肉,魚,野菜,雑貨,調味料,乳製品,パン類,,
1592,魚,飲料,酒類,たばこ,,,,,
1593,肉,飲料,酒類,たばこ,,,,,
1594,野菜,乳製品,パン類,,,,,,
1595,野菜,乳製品,パン類,,,,,,
1596,肉,野菜,,,,,,,
1597,雑貨,酒類,,,,,,,
1598,魚,酒類,パン類,,,,,,
1599,雑貨,パン類,,,,,,,
1600,野菜,乳製品,パン類,,,,,,
1601,野菜,乳製品,パン類,,,,,,
1602,乳製品,たばこ,,,,,,,
1603,野菜,乳製品,,,,,,,
1604,雑貨,調味料,パン類,,,,,,
1605,肉,魚,野菜,雑貨,調味料,乳製品,,,
1606,魚,野菜,雑貨,飲料,酒類,,,,
1607,肉,調味料,,,,,,,
1608,肉,野菜,調味料,,,,,,
1609,肉,飲料,,,,,,,
1610,肉,雑貨,調味料,パン類,,,,,
1611,野菜,乳製品,たばこ,,,,,,
1612,野菜,乳製品,たばこ,,,,,,
1613,野菜,乳製品,飲料,,,,,,
1614,肉,魚,野菜,雑貨,調味料,乳製品,,,
1615,飲料,酒類,たばこ,,,,,,
1616,魚,雑貨,飲料,たばこ,,,,,
1617,魚,飲料,パン類,,,,,,
1618,魚,野菜,飲料,,,,,,
1619,肉,魚,野菜,調味料,,,,,
1620,肉,雑貨,パン類,,,,,,
1621,雑貨,酒類,たばこ,,,,,,
1622,野菜,乳製品,パン類,,,,,,
1623,肉,野菜,雑貨,乳製品,たばこ,パン類,,,
1624,肉,野菜,調味料,乳製品,たばこ,,,,
1625,肉,野菜,雑貨,調味料,乳製品,パン類,,,
1626,肉,魚,野菜,雑貨,調味料,乳製品,酒類,パン類,
1627,野菜,雑貨,調味料,乳製品,,,,,
1628,魚,雑貨,酒類,たばこ,パン類,,,,
1629,魚,酒類,たばこ,,,,,,
1630,肉,調味料,パン類,,,,,,
1631,野菜,乳製品,パン類,,,,,,
1632,魚,酒類,たばこ,パン類,,,,,
1633,魚,酒類,,,,,,,
1634,野菜,乳製品,パン類,,,,,,
1635,肉,野菜,乳製品,パン類,,,,,
1636,野菜,乳製品,パン類,,,,,,
1637,乳製品,パン類,,,,,,,
1638,野菜,乳製品,酒類,,,,,,
1639,魚,野菜,乳製品,,,,,,
1640,肉,野菜,雑貨,調味料,乳製品,パン類,,,
1641,肉,魚,野菜,雑貨,調味料,乳製品,パン類,,
1642,肉,魚,野菜,雑貨,乳製品,たばこ,パン類,,
1643,肉,調味料,パン類,,,,,,
1644,肉,魚,野菜,パン類,,,,,
1645,魚,野菜,雑貨,飲料,酒類,,,,
1646,魚,飲料,酒類,たばこ,,,,,
1647,飲料,酒類,パン類,,,,,,
1648,肉,魚,野菜,雑貨,たばこ,,,,
1649,野菜,酒類,,,,,,,
1650,魚,野菜,乳製品,,,,,,
1651,肉,魚,野菜,雑貨,乳製品,パン類,,,
1652,魚,野菜,酒類,たばこ,,,,,
1653,乳製品,パン類,,,,,,,
1654,肉,魚,乳製品,パン類,,,,,
1655,野菜,乳製品,,,,,,,
1656,野菜,雑貨,調味料,乳製品,パン類,,,,
1657,魚,乳製品,たばこ,,,,,,
1658,野菜,乳製品,パン類,,,,,,
1659,魚,たばこ,,,,,,,
1660,肉,調味料,パン類,,,,,,
1661,野菜,乳製品,,,,,,,
1662,野菜,乳製品,酒類,パン類,,,,,
1663,魚,野菜,,,,,,,
1664,肉,調味料,パン類,,,,,,
1665,肉,パン類,,,,,,,
1666,魚,野菜,乳製品,パン類,,,,,
1667,魚,雑貨,調味料,乳製品,パン類,,,,
1668,乳製品,パン類,,,,,,,
1669,肉,調味料,飲料,パン類,,,,,
1670,肉,飲料,酒類,たばこ,,,,,
1671,魚,パン類,,,,,,,
1672,肉,野菜,雑貨,調味料,飲料,パン類,,,
1673,魚,雑貨,酒類,パン類,,,,,
1674,肉,魚,野菜,雑貨,調味料,たばこ,パン類,,
1675,肉,雑貨,調味料,乳製品,たばこ,パン類,,,
1676,肉,雑貨,調味料,パン類,,,,,
1677,肉,野菜,調味料,乳製品,,,,,
1678,魚,酒類,パン類,,,,,,
1679,肉,魚,調味料,パン類,,,,,
1680,肉,魚,雑貨,乳製品,パン類,,,,
1681,魚,雑貨,飲料,酒類,,,,,
1682,魚,野菜,調味料,飲料,パン類,,,,
1683,魚,雑貨,パン類,,,,,,
1684,魚,乳製品,パン類,,,,,,
1685,肉,魚,野菜,雑貨,調味料,乳製品,飲料,パン類,
1686,肉,魚,野菜,パン類,,,,,
1687,酒類,たばこ,,,,,,,
1688,肉,雑貨,飲料,,,,,,
1689,肉,魚,パン類,,,,,,
1690,肉,魚,雑貨,調味料,乳製品,酒類,パン類,,
1691,肉,乳製品,たばこ,パン類,,,,,
1692,野菜,調味料,,,,,,,
1693,肉,調味料,パン類,,,,,,
1694,肉,魚,野菜,乳製品,パン類,,,,
1695,魚,雑貨,飲料,酒類,,,,,
1696,肉,魚,野菜,乳製品,パン類,,,,
1697,乳製品,パン類,,,,,,,
1698,肉,魚,野菜,パン類,,,,,
1699,肉,調味料,,,,,,,
1700,野菜,乳製品,,,,,,,
1701,野菜,乳製品,酒類,,,,,,
1702,野菜,乳製品,たばこ,パン類,,,,,
1703,肉,魚,調味料,乳製品,パン類,,,,
1704,肉,魚,野菜,調味料,乳製品,,,,
1705,肉,魚,野菜,雑貨,調味料,乳製品,パン類,,
1706,魚,野菜,飲料,,,,,,
1707,魚,酒類,たばこ,,,,,,
1708,肉,魚,調味料,乳製品,パン類,,,,
1709,肉,魚,野菜,雑貨,調味料,乳製品,たばこ,,
1710,雑貨,調味料,,,,,,,
1711,魚,調味料,パン類,,,,,,
1712,雑貨,飲料,酒類,たばこ,,,,,
1713,野菜,乳製品,パン類,,,,,,
1714,肉,魚,乳製品,パン類,,,,,
1715,野菜,雑貨,乳製品,パン類,,,,,
1716,魚,たばこ,パン類,,,,,,
1717,肉,パン類,,,,,,,
1718,肉,調味料,たばこ,,,,,,
1719,肉,魚,調味料,パン類,,,,,
1720,肉,魚,野菜,雑貨,調味料,パン類,,,
1721,魚,野菜,雑貨,乳製品,たばこ,パン類,,,
1722,肉,雑貨,調味料,,,,,,
1723,肉,魚,野菜,調味料,乳製品,パン類,,,
1724,野菜,乳製品,,,,,,,
1725,酒類,たばこ,パン類,,,,,,
1726,肉,調味料,乳製品,飲料,たばこ,,,,
1727,肉,魚,調味料,パン類,,,,,
1728,肉,野菜,調味料,乳製品,飲料,パン類,,,
1729,肉,野菜,雑貨,乳製品,パン類,,,,
1730,肉,魚,野菜,乳製品,,,,,
1731,肉,魚,野菜,雑貨,調味料,乳製品,酒類,たばこ,パン類
1732,野菜,乳製品,パン類,,,,,,
1733,野菜,雑貨,酒類,パン類,,,,,
1734,魚,野菜,雑貨,調味料,乳製品,飲料,,,
1735,肉,調味料,,,,,,,
1736,肉,魚,野菜,調味料,乳製品,酒類,,,
1737,野菜,雑貨,パン類,,,,,,
1738,肉,パン類,,,,,,,
1739,雑貨,乳製品,飲料,酒類,たばこ,,,,
1740,肉,魚,野菜,乳製品,パン類,,,,
1741,肉,野菜,調味料,飲料,パン類,,,,
1742,肉,調味料,飲料,パン類,,,,,
1743,魚,飲料,パン類,,,,,,
1744,肉,調味料,乳製品,,,,,,
1745,肉,調味料,飲料,パン類,,,,,
1746,野菜,乳製品,,,,,,,
1747,野菜,調味料,飲料,パン類,,,,,
1748,乳製品,パン類,,,,,,,
1749,野菜,乳製品,パン類,,,,,,
1750,野菜,乳製品,,,,,,,
1751,野菜,乳製品,,,,,,,
1752,肉,調味料,パン類,,,,,,
1753,野菜,乳製品,パン類,,,,,,
1754,肉,魚,酒類,,,,,,
1755,魚,雑貨,飲料,,,,,,
1756,肉,魚,野菜,調味料,乳製品,飲料,パン類,,
1757,野菜,乳製品,,,,,,,
1758,乳製品,パン類,,,,,,,
1759,魚,乳製品,,,,,,,
1760,肉,魚,雑貨,パン類,,,,,
1761,魚,飲料,パン類,,,,,,
1762,肉,調味料,,,,,,,
1763,肉,野菜,調味料,乳製品,たばこ,パン類,,,
1764,肉,調味料,パン類,,,,,,
1765,肉,調味料,パン類,,,,,,
1766,魚,酒類,たばこ,,,,,,
1767,調味料,飲料,,,,,,,
1768,魚,酒類,,,,,,,
1769,肉,調味料,飲料,パン類,,,,,
1770,酒類,たばこ,パン類,,,,,,
1771,魚,野菜,乳製品,,,,,,
1772,肉,調味料,乳製品,パン類,,,,,
1773,肉,魚,乳製品,パン類,,,,,
1774,肉,乳製品,酒類,パン類,,,,,
1775,肉,魚,野菜,乳製品,たばこ,パン類,,,
1776,魚,パン類,,,,,,,
1777,魚,野菜,乳製品,パン類,,,,,
1778,魚,雑貨,酒類,パン類,,,,,
1779,野菜,雑貨,パン類,,,,,,
1780,魚,雑貨,調味料,酒類,パン類,,,,
1781,肉,雑貨,,,,,,,
1782,魚,調味料,酒類,たばこ,,,,,
1783,野菜,乳製品,パン類,,,,,,
1784,肉,調味料,乳製品,パン類,,,,,
1785,肉,魚,野菜,調味料,乳製品,パン類,,,
1786,肉,魚,野菜,調味料,乳製品,パン類,,,
1787,魚,野菜,雑貨,調味料,乳製品,パン類,,,
1788,肉,魚,調味料,乳製品,,,,,
1789,野菜,乳製品,飲料,パン類,,,,,
1790,野菜,乳製品,,,,,,,
1791,肉,飲料,たばこ,,,,,,
1792,肉,野菜,乳製品,酒類,パン類,,,,
1793,雑貨,飲料,酒類,,,,,,
1794,雑貨,酒類,パン類,,,,,,
1795,野菜,乳製品,パン類,,,,,,
1796,肉,魚,雑貨,調味料,パン類,,,,
1797,野菜,乳製品,飲料,パン類,,,,,
1798,肉,魚,雑貨,調味料,乳製品,,,,
1799,野菜,乳製品,,,,,,,
1800,魚,酒類,たばこ,パン類,,,,,
1801,魚,調味料,乳製品,飲料,酒類,パン類,,,
1802,魚,雑貨,飲料,酒類,たばこ,パン類,,,
1803,野菜,乳製品,酒類,,,,,,
1804,野菜,たばこ,パン類,,,,,,
1805,魚,雑貨,酒類,たばこ,パン類,,,,
1806,雑貨,乳製品,パン類,,,,,,
1807,野菜,乳製品,パン類,,,,,,
1808,野菜,酒類,パン類,,,,,,
1809,乳製品,パン類,,,,,,,
1810,野菜,乳製品,パン類,,,,,,
1811,肉,パン類,,,,,,,
1812,乳製品,パン類,,,,,,,
1813,魚,飲料,酒類,たばこ,パン類,,,,
1814,肉,野菜,雑貨,パン類,,,,,
1815,魚,雑貨,飲料,パン類,,,,,
1816,肉,魚,野菜,調味料,乳製品,パン類,,,
1817,魚,野菜,雑貨,調味料,飲料,酒類,たばこ,,
1818,乳製品,酒類,パン類,,,,,,
1819,肉,魚,野菜,調味料,乳製品,パン類,,,
1820,魚,雑貨,飲料,酒類,パン類,,,,
1821,魚,野菜,雑貨,調味料,乳製品,パン類,,,
1822,野菜,乳製品,,,,,,,
1823,調味料,酒類,パン類,,,,,,
1824,肉,魚,調味料,パン類,,,,,
1825,野菜,乳製品,パン類,,,,,,
1826,肉,雑貨,調味料,乳製品,,,,,
1827,肉,野菜,調味料,乳製品,パン類,,,,
1828,魚,野菜,パン類,,,,,,
1829,肉,魚,雑貨,酒類,,,,,
1830,肉,雑貨,,,,,,,
1831,肉,パン類,,,,,,,
1832,魚,野菜,雑貨,,,,,,
1833,野菜,乳製品,パン類,,,,,,
1834,野菜,乳製品,パン類,,,,,,
1835,肉,野菜,乳製品,パン類,,,,,
1836,肉,野菜,乳製品,パン類,,,,,
1837,肉,野菜,雑貨,調味料,乳製品,パン類,,,
1838,肉,飲料,,,,,,,
1839,野菜,酒類,たばこ,パン類,,,,,
1840,調味料,酒類,,,,,,,
1841,肉,調味料,パン類,,,,,,
1842,魚,野菜,雑貨,飲料,たばこ,,,,
1843,野菜,調味料,乳製品,飲料,パン類,,,,
1844,肉,魚,乳製品,たばこ,パン類,,,,
1845,野菜,乳製品,酒類,,,,,,
1846,魚,雑貨,酒類,,,,,,
1847,魚,雑貨,調味料,酒類,たばこ,パン類,,,
1848,肉,野菜,雑貨,乳製品,パン類,,,,
1849,魚,飲料,酒類,,,,,,
1850,魚,野菜,雑貨,調味料,たばこ,パン類,,,
1851,魚,野菜,雑貨,たばこ,,,,,
1852,魚,雑貨,酒類,,,,,,
1853,肉,魚,野菜,調味料,乳製品,パン類,,,
1854,肉,魚,雑貨,酒類,たばこ,パン類,,,
1855,肉,雑貨,パン類,,,,,,
1856,肉,調味料,パン類,,,,,,
1857,野菜,乳製品,,,,,,,
1858,肉,調味料,パン類,,,,,,
1859,肉,調味料,パン類,,,,,,
1860,肉,野菜,調味料,,,,,,
1861,肉,調味料,乳製品,,,,,,
